benchmark,input,seed,config,evidence_level,energy_model,demand_accesses,prefetch_accesses,total_accesses,estimated_memory_energy_pj,estimated_logic_energy_pj,total_estimated_energy_pj,energy_overhead_pct,assumptions,notes
compute_heavy_low_memory,large,1,next_line,proxy_assumed,memory_traffic_proxy_v1,192,8,200,24000.000,1203.250,25203.250,3.818975,"proxy_assumed; source=explicit_local_assumption_not_measured; demand_access_pj=120.0; prefetch_access_pj=120.0; logic_cycle_pj=0.05; not calibrated to silicon, CACTI, McPAT, Vivado, or a process library",Proxy derived from research/results/core_integrated_memory_traffic.csv and research/results/core_integrated_performance.csv; not measured power.
compute_heavy_low_memory,large,1,stride,proxy_assumed,memory_traffic_proxy_v1,192,6,198,23760.000,1212.450,24972.450,2.868247,"proxy_assumed; source=explicit_local_assumption_not_measured; demand_access_pj=120.0; prefetch_access_pj=120.0; logic_cycle_pj=0.05; not calibrated to silicon, CACTI, McPAT, Vivado, or a process library",Proxy derived from research/results/core_integrated_memory_traffic.csv and research/results/core_integrated_performance.csv; not measured power.
compute_heavy_low_memory,large,1,simple_pointer_chase,proxy_assumed,memory_traffic_proxy_v1,192,0,192,23040.000,1236.150,24276.150,0.000000,"proxy_assumed; source=explicit_local_assumption_not_measured; demand_access_pj=120.0; prefetch_access_pj=120.0; logic_cycle_pj=0.05; not calibrated to silicon, CACTI, McPAT, Vivado, or a process library",Proxy derived from research/results/core_integrated_memory_traffic.csv and research/results/core_integrated_performance.csv; not measured power.
compute_heavy_low_memory,large,1,copper,proxy_assumed,memory_traffic_proxy_v1,192,0,192,23040.000,1236.150,24276.150,0.000000,"proxy_assumed; source=explicit_local_assumption_not_measured; demand_access_pj=120.0; prefetch_access_pj=120.0; logic_cycle_pj=0.05; not calibrated to silicon, CACTI, McPAT, Vivado, or a process library",Proxy derived from research/results/core_integrated_memory_traffic.csv and research/results/core_integrated_performance.csv; not measured power.
random_non_pointer_access,large,1,no_prefetch,proxy_assumed,memory_traffic_proxy_v1,192,0,192,23040.000,1054.100,24094.100,0.000000,"proxy_assumed; source=explicit_local_assumption_not_measured; demand_access_pj=120.0; prefetch_access_pj=120.0; logic_cycle_pj=0.05; not calibrated to silicon, CACTI, McPAT, Vivado, or a process library",Proxy derived from research/results/core_integrated_memory_traffic.csv and research/results/core_integrated_performance.csv; not measured power.
random_non_pointer_access,large,1,next_line,proxy_assumed,memory_traffic_proxy_v1,192,183,375,45000.000,1025.450,46025.450,91.023736,"proxy_assumed; source=explicit_local_assumption_not_measured; demand_access_pj=120.0; prefetch_access_pj=120.0; logic_cycle_pj=0.05; not calibrated to silicon, CACTI, McPAT, Vivado, or a process library",Proxy derived from research/results/core_integrated_memory_traffic.csv and research/results/core_integrated_performance.csv; not measured power.
random_non_pointer_access,large,1,stride,proxy_assumed,memory_traffic_proxy_v1,192,0,192,23040.000,1054.100,24094.100,0.000000,"proxy_assumed; source=explicit_local_assumption_not_measured; demand_access_pj=120.0; prefetch_access_pj=120.0; logic_cycle_pj=0.05; not calibrated to silicon, CACTI, McPAT, Vivado, or a process library",Proxy derived from research/results/core_integrated_memory_traffic.csv and research/results/core_integrated_performance.csv; not measured power.
random_non_pointer_access,large,1,simple_pointer_chase,proxy_assumed,memory_traffic_proxy_v1,192,0,192,23040.000,1054.100,24094.100,0.000000,"proxy_assumed; source=explicit_local_assumption_not_measured; demand_access_pj=120.0; prefetch_access_pj=120.0; logic_cycle_pj=0.05; not calibrated to silicon, CACTI, McPAT, Vivado, or a process library",Proxy derived from research/results/core_integrated_memory_traffic.csv and research/results/core_integrated_performance.csv; not measured power.
random_non_pointer_access,large,1,copper,proxy_assumed,memory_traffic_proxy_v1,192,0,192,23040.000,1054.100,24094.100,0.000000,"proxy_assumed; source=explicit_local_assumption_not_measured; demand_access_pj=120.0; prefetch_access_pj=120.0; logic_cycle_pj=0.05; not calibrated to silicon, CACTI, McPAT, Vivado, or a process library",Proxy derived from research/results/core_integrated_memory_traffic.csv and research/results/core_integrated_performance.csv; not measured power.
short_pointer_chains,large,1,no_prefetch,proxy_assumed,memory_traffic_proxy_v1,384,0,384,46080.000,508.700,46588.700,0.000000,"proxy_assumed; source=explicit_local_assumption_not_measured; demand_access_pj=120.0; prefetch_access_pj=120.0; logic_cycle_pj=0.05; not calibrated to silicon, CACTI, McPAT, Vivado, or a process library",Proxy derived from research/results/core_integrated_memory_traffic.csv and research/results/core_integrated_performance.csv; not measured power.
short_pointer_chains,large,1,next_line,proxy_assumed,memory_traffic_proxy_v1,384,48,432,51840.000,511.100,52351.100,12.368665,"proxy_assumed; source=explicit_local_assumption_not_measured; demand_access_pj=120.0; prefetch_access_pj=120.0; logic_cycle_pj=0.05; not calibrated to silicon, CACTI, McPAT, Vivado, or a process library",Proxy derived from research/results/core_integrated_memory_traffic.csv and research/results/core_integrated_performance.csv; not measured power.
short_pointer_chains,large,1,stride,proxy_assumed,memory_traffic_proxy_v1,384,4,388,46560.000,508.000,47068.000,1.028790,"proxy_assumed; source=explicit_local_assumption_not_measured; demand_access_pj=120.0; prefetch_access_pj=120.0; logic_cycle_pj=0.05; not calibrated to silicon, CACTI, McPAT, Vivado, or a process library",Proxy derived from research/results/core_integrated_memory_traffic.csv and research/results/core_integrated_performance.csv; not measured power.
short_pointer_chains,large,1,simple_pointer_chase,proxy_assumed,memory_traffic_proxy_v1,384,47,431,51720.000,496.300,52216.300,12.079324,"proxy_assumed; source=explicit_local_assumption_not_measured; demand_access_pj=120.0; prefetch_access_pj=120.0; logic_cycle_pj=0.05; not calibrated to silicon, CACTI, McPAT, Vivado, or a process library",Proxy derived from research/results/core_integrated_memory_traffic.csv and research/results/core_integrated_performance.csv; not measured power.
short_pointer_chains,large,1,copper,proxy_assumed,memory_traffic_proxy_v1,384,0,384,46080.000,508.700,46588.700,0.000000,"proxy_assumed; source=explicit_local_assumption_not_measured; demand_access_pj=120.0; prefetch_access_pj=120.0; logic_cycle_pj=0.05; not calibrated to silicon, CACTI, McPAT, Vivado, or a process library",Proxy derived from research/results/core_integrated_memory_traffic.csv and research/results/core_integrated_performance.csv; not measured power.
long_pointer_chains,large,1,no_prefetch,proxy_assumed,memory_traffic_proxy_v1,768,0,768,92160.000,5123.250,97283.250,0.000000,"proxy_assumed; source=explicit_local_assumption_not_measured; demand_access_pj=120.0; prefetch_access_pj=120.0; logic_cycle_pj=0.05; not calibrated to silicon, CACTI, McPAT, Vivado, or a process library",Proxy derived from research/results/core_integrated_memory_traffic.csv and research/results/core_integrated_performance.csv; not measured power.
long_pointer_chains,large,1,next_line,proxy_assumed,memory_traffic_proxy_v1,768,768,1536,184320.000,5197.650,189517.650,94.810155,"proxy_assumed; source=explicit_local_assumption_not_measured; demand_access_pj=120.0; prefetch_access_pj=120.0; logic_cycle_pj=0.05; not calibrated to silicon, CACTI, McPAT, Vivado, or a process library",Proxy derived from research/results/core_integrated_memory_traffic.csv and research/results/core_integrated_performance.csv; not measured power.
long_pointer_chains,large,1,stride,proxy_assumed,memory_traffic_proxy_v1,768,174,942,113040.000,4692.750,117732.750,21.020577,"proxy_assumed; source=explicit_local_assumption_not_measured; demand_access_pj=120.0; prefetch_access_pj=120.0; logic_cycle_pj=0.05; not calibrated to silicon, CACTI, McPAT, Vivado, or a process library",Proxy derived from research/results/core_integrated_memory_traffic.csv and research/results/core_integrated_performance.csv; not measured power.
long_pointer_chains,large,1,simple_pointer_chase,proxy_assumed,memory_traffic_proxy_v1,768,766,1534,184080.000,1407.150,185487.150,90.667098,"proxy_assumed; source=explicit_local_assumption_not_measured; demand_access_pj=120.0; prefetch_access_pj=120.0; logic_cycle_pj=0.05; not calibrated to silicon, CACTI, McPAT, Vivado, or a process library",Proxy derived from research/results/core_integrated_memory_traffic.csv and research/results/core_integrated_performance.csv; not measured power.
long_pointer_chains,large,1,copper,proxy_assumed,memory_traffic_proxy_v1,768,0,768,92160.000,5123.250,97283.250,0.000000,"proxy_assumed; source=explicit_local_assumption_not_measured; demand_access_pj=120.0; prefetch_access_pj=120.0; logic_cycle_pj=0.05; not calibrated to silicon, CACTI, McPAT, Vivado, or a process library",Proxy derived from research/results/core_integrated_memory_traffic.csv and research/results/core_integrated_performance.csv; not measured power.
mixed_pointer_array,large,1,no_prefetch,proxy_assumed,memory_traffic_proxy_v1,384,0,384,46080.000,2290.950,48370.950,0.000000,"proxy_assumed; source=explicit_local_assumption_not_measured; demand_access_pj=120.0; prefetch_access_pj=120.0; logic_cycle_pj=0.05; not calibrated to silicon, CACTI, McPAT, Vivado, or a process library",Proxy derived from research/results/core_integrated_memory_traffic.csv and research/results/core_integrated_performance.csv; not measured power.
mixed_pointer_array,large,1,next_line,proxy_assumed,memory_traffic_proxy_v1,384,384,768,92160.000,1381.500,93541.500,93.383632,"proxy_assumed; source=explicit_local_assumption_not_measured; demand_access_pj=120.0; prefetch_access_pj=120.0; logic_cycle_pj=0.05; not calibrated to silicon, CACTI, McPAT, Vivado, or a process library",Proxy derived from research/results/core_integrated_memory_traffic.csv and research/results/core_integrated_performance.csv; not measured power.
mixed_pointer_array,large,1,stride,proxy_assumed,memory_traffic_proxy_v1,384,0,384,46080.000,2290.950,48370.950,0.000000,"proxy_assumed; source=explicit_local_assumption_not_measured; demand_access_pj=120.0; prefetch_access_pj=120.0; logic_cycle_pj=0.05; not calibrated to silicon, CACTI, McPAT, Vivado, or a process library",Proxy derived from research/results/core_integrated_memory_traffic.csv and research/results/core_integrated_performance.csv; not measured power.
mixed_pointer_array,large,1,simple_pointer_chase,proxy_assumed,memory_traffic_proxy_v1,384,191,575,69000.000,1362.200,70362.200,45.463755,"proxy_assumed; source=explicit_local_assumption_not_measured; demand_access_pj=120.0; prefetch_access_pj=120.0; logic_cycle_pj=0.05; not calibrated to silicon, CACTI, McPAT, Vivado, or a process library",Proxy derived from research/results/core_integrated_memory_traffic.csv and research/results/core_integrated_performance.csv; not measured power.
mixed_pointer_array,large,1,copper,proxy_assumed,memory_traffic_proxy_v1,384,0,384,46080.000,2290.950,48370.950,0.000000,"proxy_assumed; source=explicit_local_assumption_not_measured; demand_access_pj=120.0; prefetch_access_pj=120.0; logic_cycle_pj=0.05; not calibrated to silicon, CACTI, McPAT, Vivado, or a process library",Proxy derived from research/results/core_integrated_memory_traffic.csv and research/results/core_integrated_performance.csv; not measured power.
noisy_allocation_pattern,large,1,no_prefetch,proxy_assumed,memory_traffic_proxy_v1,768,0,768,92160.000,4379.650,96539.650,0.000000,"proxy_assumed; source=explicit_local_assumption_not_measured; demand_access_pj=120.0; prefetch_access_pj=120.0; logic_cycle_pj=0.05; not calibrated to silicon, CACTI, McPAT, Vivado, or a process library",Proxy derived from research/results/core_integrated_memory_traffic.csv and research/results/core_integrated_performance.csv; not measured power.
noisy_allocation_pattern,large,1,next_line,proxy_assumed,memory_traffic_proxy_v1,768,768,1536,184320.000,3508.600,187828.600,94.561095,"proxy_assumed; source=explicit_local_assumption_not_measured; demand_access_pj=120.0; prefetch_access_pj=120.0; logic_cycle_pj=0.05; not calibrated to silicon, CACTI, McPAT, Vivado, or a process library",Proxy derived from research/results/core_integrated_memory_traffic.csv and research/results/core_integrated_performance.csv; not measured power.
noisy_allocation_pattern,large,1,stride,proxy_assumed,memory_traffic_proxy_v1,768,74,842,101040.000,4372.050,105412.050,9.190421,"proxy_assumed; source=explicit_local_assumption_not_measured; demand_access_pj=120.0; prefetch_access_pj=120.0; logic_cycle_pj=0.05; not calibrated to silicon, CACTI, McPAT, Vivado, or a process library",Proxy derived from research/results/core_integrated_memory_traffic.csv and research/results/core_integrated_performance.csv; not measured power.
noisy_allocation_pattern,large,1,simple_pointer_chase,proxy_assumed,memory_traffic_proxy_v1,768,745,1513,181560.000,3370.500,184930.500,91.559116,"proxy_assumed; source=explicit_local_assumption_not_measured; demand_access_pj=120.0; prefetch_access_pj=120.0; logic_cycle_pj=0.05; not calibrated to silicon, CACTI, McPAT, Vivado, or a process library",Proxy derived from research/results/core_integrated_memory_traffic.csv and research/results/core_integrated_performance.csv; not measured power.
noisy_allocation_pattern,large,1,copper,proxy_assumed,memory_traffic_proxy_v1,768,382,1150,138000.000,4281.750,142281.750,47.381672,"proxy_assumed; source=explicit_local_assumption_not_measured; demand_access_pj=120.0; prefetch_access_pj=120.0; logic_cycle_pj=0.05; not calibrated to silicon, CACTI, McPAT, Vivado, or a process library",Proxy derived from research/results/core_integrated_memory_traffic.csv and research/results/core_integrated_performance.csv; not measured power.
patricia,large,1,no_prefetch,proxy_assumed,memory_traffic_proxy_v1,384,0,384,46080.000,505.200,46585.200,0.000000,"proxy_assumed; source=explicit_local_assumption_not_measured; demand_access_pj=120.0; prefetch_access_pj=120.0; logic_cycle_pj=0.05; not calibrated to silicon, CACTI, McPAT, Vivado, or a process library",Proxy derived from research/results/core_integrated_memory_traffic.csv and research/results/core_integrated_performance.csv; not measured power.
