benchmark,input,seed,config,evidence_level,simulator,cycles,instructions,ipc,cache_misses,memory_stalls,speedup_vs_no_prefetch,speedup_vs_best_baseline,status,log_path,notes
random_non_pointer_access,small,2,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,3277,352,0.10741532,29,2784,1.000000,1.000000,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
random_non_pointer_access,small,2,copper,core_integrated,deterministic_core_integrated_model,3277,352,0.10741532,29,2784,1.000000,1.000000,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
short_pointer_chains,small,2,no_prefetch,core_integrated,deterministic_core_integrated_model,1657,704,0.42486421,8,768,1.000000,0.991551,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
short_pointer_chains,small,2,next_line,core_integrated,deterministic_core_integrated_model,1657,704,0.42486421,8,768,1.000000,0.991551,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
short_pointer_chains,small,2,stride,core_integrated,deterministic_core_integrated_model,1657,704,0.42486421,8,768,1.000000,0.991551,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
short_pointer_chains,small,2,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,1643,704,0.42848448,1,768,1.008521,1.000000,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
short_pointer_chains,small,2,copper,core_integrated,deterministic_core_integrated_model,1657,704,0.42486421,8,768,1.000000,0.991551,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5. COPPER is slower than the best baseline on this row; regression is retained."
long_pointer_chains,small,2,no_prefetch,core_integrated,deterministic_core_integrated_model,10701,2688,0.25119148,64,6144,1.000000,0.427717,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
long_pointer_chains,small,2,next_line,core_integrated,deterministic_core_integrated_model,10781,2688,0.24932752,64,6144,0.992580,0.424543,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
long_pointer_chains,small,2,stride,core_integrated,deterministic_core_integrated_model,8826,2688,0.30455472,45,4320,1.212441,0.518581,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
long_pointer_chains,small,2,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,4577,2688,0.58728425,1,96,2.337994,1.000000,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
long_pointer_chains,small,2,copper,core_integrated,deterministic_core_integrated_model,10701,2688,0.25119148,64,6144,1.000000,0.427717,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5. COPPER is slower than the best baseline on this row; regression is retained."
mixed_pointer_array,small,2,no_prefetch,core_integrated,deterministic_core_integrated_model,7596,896,0.11795682,64,6144,1.000000,0.597815,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
mixed_pointer_array,small,2,next_line,core_integrated,deterministic_core_integrated_model,4607,896,0.19448665,33,3168,1.648795,0.985674,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
mixed_pointer_array,small,2,stride,core_integrated,deterministic_core_integrated_model,7596,896,0.11795682,64,6144,1.000000,0.597815,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
mixed_pointer_array,small,2,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,4541,896,0.19731337,33,3168,1.672759,1.000000,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
mixed_pointer_array,small,2,copper,core_integrated,deterministic_core_integrated_model,7596,896,0.11795682,64,6144,1.000000,0.597815,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5. COPPER is slower than the best baseline on this row; regression is retained."
noisy_allocation_pattern,small,2,no_prefetch,core_integrated,deterministic_core_integrated_model,8226,1440,0.17505470,64,6144,1.000000,0.631777,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
noisy_allocation_pattern,small,2,next_line,core_integrated,deterministic_core_integrated_model,5237,1440,0.27496658,33,3168,1.570747,0.992362,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
noisy_allocation_pattern,small,2,stride,core_integrated,deterministic_core_integrated_model,8226,1440,0.17505470,64,6144,1.000000,0.631777,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
noisy_allocation_pattern,small,2,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,5197,1440,0.27708293,29,3168,1.582836,1.000000,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
noisy_allocation_pattern,small,2,copper,core_integrated,deterministic_core_integrated_model,8226,1440,0.17505470,64,6144,1.000000,0.631777,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5. COPPER is slower than the best baseline on this row; regression is retained."
patricia,small,2,no_prefetch,core_integrated,deterministic_core_integrated_model,4322,832,0.19250347,32,3072,1.000000,0.960666,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
patricia,small,2,next_line,core_integrated,deterministic_core_integrated_model,4338,832,0.19179345,32,3072,0.996312,0.957123,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
patricia,small,2,stride,core_integrated,deterministic_core_integrated_model,4322,832,0.19250347,32,3072,1.000000,0.960666,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
patricia,small,2,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,4152,832,0.20038536,2,3072,1.040944,1.000000,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
patricia,small,2,copper,core_integrated,deterministic_core_integrated_model,4322,832,0.19250347,32,3072,1.000000,0.960666,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5. COPPER is slower than the best baseline on this row; regression is retained."
linked_list,medium,2,no_prefetch,core_integrated,deterministic_core_integrated_model,20368,6912,0.33935585,96,9216,1.000000,0.546936,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
linked_list,medium,2,next_line,core_integrated,deterministic_core_integrated_model,49600,6912,0.13935484,384,36864,0.410645,0.224597,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
linked_list,medium,2,stride,core_integrated,deterministic_core_integrated_model,17725,6912,0.38995769,69,6624,1.149111,0.628491,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
linked_list,medium,2,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,11140,6912,0.62046679,1,96,1.828366,1.000000,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5."
linked_list,medium,2,copper,core_integrated,deterministic_core_integrated_model,20368,6912,0.33935585,96,9216,1.000000,0.546936,PASS,research/results/logs/core_integrated/core_integrated_eval.jsonl,"Deterministic core_integrated validation with fetch/issue width, ROB pressure, load-queue pressure, branch penalty, and memory-system timing. Not gem5. COPPER is slower than the best baseline on this row; regression is retained."
